GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US75105,75105,ZCTA5 75105,-,**
8600000US75109,75109,ZCTA5 75109,1081,83
8600000US75110,75110,ZCTA5 75110,694,40
8600000US75114,75114,ZCTA5 75114,1109,46
8600000US75115,75115,ZCTA5 75115,954,43
8600000US75116,75116,ZCTA5 75116,884,40
8600000US75117,75117,ZCTA5 75117,662,131
8600000US75119,75119,ZCTA5 75119,841,40
8600000US75124,75124,ZCTA5 75124,625,255
8600000US75125,75125,ZCTA5 75125,888,160
8600000US75126,75126,ZCTA5 75126,1276,99
8600000US75127,75127,ZCTA5 75127,619,74
8600000US75132,75132,ZCTA5 75132,-,**
8600000US75134,75134,ZCTA5 75134,916,84
8600000US75135,75135,ZCTA5 75135,789,48
8600000US75137,75137,ZCTA5 75137,1055,60
8600000US75140,75140,ZCTA5 75140,677,167
8600000US75141,75141,ZCTA5 75141,859,77
8600000US75142,75142,ZCTA5 75142,861,49
8600000US75143,75143,ZCTA5 75143,779,76
8600000US75144,75144,ZCTA5 75144,649,141
8600000US75146,75146,ZCTA5 75146,893,57
8600000US75147,75147,ZCTA5 75147,662,99
8600000US75148,75148,ZCTA5 75148,653,59
8600000US75149,75149,ZCTA5 75149,954,44
8600000US75150,75150,ZCTA5 75150,942,24
8600000US75152,75152,ZCTA5 75152,909,90
8600000US75153,75153,ZCTA5 75153,-,**
8600000US75154,75154,ZCTA5 75154,1025,101
8600000US75155,75155,ZCTA5 75155,818,252
8600000US75156,75156,ZCTA5 75156,804,48
8600000US75157,75157,ZCTA5 75157,695,328
8600000US75158,75158,ZCTA5 75158,923,234
8600000US75159,75159,ZCTA5 75159,778,115
8600000US75160,75160,ZCTA5 75160,860,47
8600000US75161,75161,ZCTA5 75161,923,210
8600000US75163,75163,ZCTA5 75163,454,194
8600000US75164,75164,ZCTA5 75164,1025,210
8600000US75165,75165,ZCTA5 75165,938,37
8600000US75166,75166,ZCTA5 75166,1410,55
8600000US75167,75167,ZCTA5 75167,1408,89
8600000US75169,75169,ZCTA5 75169,754,106
8600000US75172,75172,ZCTA5 75172,699,92
8600000US75173,75173,ZCTA5 75173,1097,143
8600000US75180,75180,ZCTA5 75180,886,65
8600000US75181,75181,ZCTA5 75181,1523,152
8600000US75182,75182,ZCTA5 75182,2203,1000
8600000US75189,75189,ZCTA5 75189,1113,68
8600000US75201,75201,ZCTA5 75201,1450,41
8600000US75202,75202,ZCTA5 75202,1379,135
8600000US75203,75203,ZCTA5 75203,735,24
8600000US75204,75204,ZCTA5 75204,1248,42
8600000US75205,75205,ZCTA5 75205,1398,95
8600000US75206,75206,ZCTA5 75206,1065,26
8600000US75207,75207,ZCTA5 75207,1522,92
8600000US75208,75208,ZCTA5 75208,777,25
8600000US75209,75209,ZCTA5 75209,1163,82
8600000US75210,75210,ZCTA5 75210,641,26
8600000US75211,75211,ZCTA5 75211,787,20
8600000US75212,75212,ZCTA5 75212,630,65
8600000US75214,75214,ZCTA5 75214,896,34
8600000US75215,75215,ZCTA5 75215,764,55
8600000US75216,75216,ZCTA5 75216,741,28
8600000US75217,75217,ZCTA5 75217,875,25
8600000US75218,75218,ZCTA5 75218,998,47
8600000US75219,75219,ZCTA5 75219,1051,46
8600000US75220,75220,ZCTA5 75220,728,18
8600000US75223,75223,ZCTA5 75223,817,43
8600000US75224,75224,ZCTA5 75224,773,21
8600000US75225,75225,ZCTA5 75225,1725,86
8600000US75226,75226,ZCTA5 75226,1087,60
8600000US75227,75227,ZCTA5 75227,818,46
8600000US75228,75228,ZCTA5 75228,732,17
8600000US75229,75229,ZCTA5 75229,870,24
8600000US75230,75230,ZCTA5 75230,847,48
8600000US75231,75231,ZCTA5 75231,722,15
8600000US75232,75232,ZCTA5 75232,852,72
8600000US75233,75233,ZCTA5 75233,815,41
8600000US75234,75234,ZCTA5 75234,977,29
8600000US75235,75235,ZCTA5 75235,977,34
8600000US75236,75236,ZCTA5 75236,827,31
8600000US75237,75237,ZCTA5 75237,750,23
8600000US75238,75238,ZCTA5 75238,772,20
8600000US75240,75240,ZCTA5 75240,830,30
8600000US75241,75241,ZCTA5 75241,873,39
8600000US75243,75243,ZCTA5 75243,745,13
8600000US75244,75244,ZCTA5 75244,1194,56
8600000US75246,75246,ZCTA5 75246,677,30
8600000US75247,75247,ZCTA5 75247,803,248
8600000US75248,75248,ZCTA5 75248,1020,46
8600000US75249,75249,ZCTA5 75249,1202,91
8600000US75251,75251,ZCTA5 75251,1233,148
8600000US75252,75252,ZCTA5 75252,843,20
8600000US75253,75253,ZCTA5 75253,890,86
8600000US75254,75254,ZCTA5 75254,904,26
8600000US75270,75270,ZCTA5 75270,-,**
8600000US75287,75287,ZCTA5 75287,872,16
8600000US75390,75390,ZCTA5 75390,-,**
8600000US75401,75401,ZCTA5 75401,734,18
8600000US75402,75402,ZCTA5 75402,771,43
8600000US75407,75407,ZCTA5 75407,862,114
8600000US75409,75409,ZCTA5 75409,1212,367
8600000US75410,75410,ZCTA5 75410,613,52
8600000US75411,75411,ZCTA5 75411,693,202
8600000US75412,75412,ZCTA5 75412,-,**
8600000US75413,75413,ZCTA5 75413,810,226
8600000US75414,75414,ZCTA5 75414,744,52
8600000US75415,75415,ZCTA5 75415,-,**
8600000US75416,75416,ZCTA5 75416,760,45
8600000US75417,75417,ZCTA5 75417,411,164
8600000US75418,75418,ZCTA5 75418,694,41
8600000US75420,75420,ZCTA5 75420,706,189
8600000US75421,75421,ZCTA5 75421,757,434
8600000US75422,75422,ZCTA5 75422,759,148
8600000US75423,75423,ZCTA5 75423,857,109
8600000US75424,75424,ZCTA5 75424,947,126
8600000US75426,75426,ZCTA5 75426,604,87
8600000US75428,75428,ZCTA5 75428,775,66
8600000US75431,75431,ZCTA5 75431,677,99
8600000US75432,75432,ZCTA5 75432,582,117
8600000US75433,75433,ZCTA5 75433,797,64
8600000US75435,75435,ZCTA5 75435,400,288
8600000US75436,75436,ZCTA5 75436,478,93
8600000US75437,75437,ZCTA5 75437,425,186
8600000US75438,75438,ZCTA5 75438,781,171
8600000US75439,75439,ZCTA5 75439,839,35
8600000US75440,75440,ZCTA5 75440,559,43
8600000US75441,75441,ZCTA5 75441,-,**
8600000US75442,75442,ZCTA5 75442,864,68
8600000US75446,75446,ZCTA5 75446,369,51
8600000US75447,75447,ZCTA5 75447,706,245
8600000US75448,75448,ZCTA5 75448,-,**
8600000US75449,75449,ZCTA5 75449,517,168
8600000US75450,75450,ZCTA5 75450,-,**
8600000US75451,75451,ZCTA5 75451,518,113
8600000US75452,75452,ZCTA5 75452,667,221
8600000US75453,75453,ZCTA5 75453,874,248
8600000US75454,75454,ZCTA5 75454,1040,613
8600000US75455,75455,ZCTA5 75455,633,37
8600000US75457,75457,ZCTA5 75457,748,78
8600000US75459,75459,ZCTA5 75459,613,104
8600000US75460,75460,ZCTA5 75460,641,33
8600000US75462,75462,ZCTA5 75462,760,104
8600000US75468,75468,ZCTA5 75468,-,**
8600000US75469,75469,ZCTA5 75469,475,335
8600000US75470,75470,ZCTA5 75470,-,**
8600000US75471,75471,ZCTA5 75471,-,**
8600000US75472,75472,ZCTA5 75472,770,66
8600000US75473,75473,ZCTA5 75473,794,76
8600000US75474,75474,ZCTA5 75474,740,112
8600000US75475,75475,ZCTA5 75475,-,**
8600000US75476,75476,ZCTA5 75476,715,189
8600000US75477,75477,ZCTA5 75477,556,44
8600000US75478,75478,ZCTA5 75478,543,152
8600000US75479,75479,ZCTA5 75479,754,163
8600000US75480,75480,ZCTA5 75480,681,440
8600000US75481,75481,ZCTA5 75481,571,13
8600000US75482,75482,ZCTA5 75482,681,26
8600000US75486,75486,ZCTA5 75486,743,471
8600000US75487,75487,ZCTA5 75487,493,176
8600000US75488,75488,ZCTA5 75488,759,381
8600000US75489,75489,ZCTA5 75489,617,178
8600000US75490,75490,ZCTA5 75490,721,203
8600000US75491,75491,ZCTA5 75491,758,93
8600000US75492,75492,ZCTA5 75492,482,23
8600000US75493,75493,ZCTA5 75493,575,180
8600000US75494,75494,ZCTA5 75494,716,76
8600000US75495,75495,ZCTA5 75495,823,174
8600000US75496,75496,ZCTA5 75496,552,213
8600000US75497,75497,ZCTA5 75497,618,230
8600000US75501,75501,ZCTA5 75501,666,44
8600000US75503,75503,ZCTA5 75503,817,82
8600000US75550,75550,ZCTA5 75550,672,141
8600000US75551,75551,ZCTA5 75551,550,84
8600000US75554,75554,ZCTA5 75554,467,359
8600000US75555,75555,ZCTA5 75555,1042,415
8600000US75556,75556,ZCTA5 75556,835,39
8600000US75558,75558,ZCTA5 75558,695,120
8600000US75559,75559,ZCTA5 75559,557,50
8600000US75560,75560,ZCTA5 75560,736,244
8600000US75561,75561,ZCTA5 75561,722,63
8600000US75562,75562,ZCTA5 75562,-,**
8600000US75563,75563,ZCTA5 75563,512,163
8600000US75565,75565,ZCTA5 75565,754,292
8600000US75566,75566,ZCTA5 75566,850,401
8600000US75567,75567,ZCTA5 75567,814,72
8600000US75568,75568,ZCTA5 75568,397,170
8600000US75569,75569,ZCTA5 75569,848,66
8600000US75570,75570,ZCTA5 75570,605,106
8600000US75571,75571,ZCTA5 75571,538,82
8600000US75572,75572,ZCTA5 75572,573,115
8600000US75573,75573,ZCTA5 75573,-,**
8600000US75574,75574,ZCTA5 75574,591,54
8600000US75601,75601,ZCTA5 75601,697,43
8600000US75602,75602,ZCTA5 75602,674,35
8600000US75603,75603,ZCTA5 75603,699,194
8600000US75604,75604,ZCTA5 75604,803,30
8600000US75605,75605,ZCTA5 75605,881,36
8600000US75630,75630,ZCTA5 75630,513,225
8600000US75631,75631,ZCTA5 75631,702,221
8600000US75633,75633,ZCTA5 75633,677,72
8600000US75638,75638,ZCTA5 75638,740,60
8600000US75639,75639,ZCTA5 75639,682,116
8600000US75640,75640,ZCTA5 75640,1189,144
8600000US75641,75641,ZCTA5 75641,-,**
8600000US75642,75642,ZCTA5 75642,-,**
8600000US75643,75643,ZCTA5 75643,781,161
8600000US75644,75644,ZCTA5 75644,704,45
8600000US75645,75645,ZCTA5 75645,833,40
8600000US75647,75647,ZCTA5 75647,809,126
8600000US75650,75650,ZCTA5 75650,638,226
8600000US75651,75651,ZCTA5 75651,883,351
8600000US75652,75652,ZCTA5 75652,699,78
8600000US75654,75654,ZCTA5 75654,702,72
8600000US75656,75656,ZCTA5 75656,533,125
8600000US75657,75657,ZCTA5 75657,625,149
8600000US75661,75661,ZCTA5 75661,498,279
8600000US75662,75662,ZCTA5 75662,726,34
8600000US75667,75667,ZCTA5 75667,526,14
8600000US75668,75668,ZCTA5 75668,589,202
8600000US75669,75669,ZCTA5 75669,-,**
8600000US75670,75670,ZCTA5 75670,618,36
8600000US75672,75672,ZCTA5 75672,749,44
8600000US75681,75681,ZCTA5 75681,711,148
8600000US75682,75682,ZCTA5 75682,950,598
8600000US75683,75683,ZCTA5 75683,630,73
8600000US75684,75684,ZCTA5 75684,741,50
8600000US75686,75686,ZCTA5 75686,728,82
8600000US75691,75691,ZCTA5 75691,573,39
8600000US75692,75692,ZCTA5 75692,688,202
8600000US75693,75693,ZCTA5 75693,700,178
8600000US75701,75701,ZCTA5 75701,828,34
8600000US75702,75702,ZCTA5 75702,670,31
8600000US75703,75703,ZCTA5 75703,856,22
8600000US75704,75704,ZCTA5 75704,803,127
8600000US75705,75705,ZCTA5 75705,817,374
8600000US75706,75706,ZCTA5 75706,740,70
8600000US75707,75707,ZCTA5 75707,942,64
8600000US75708,75708,ZCTA5 75708,681,107
8600000US75709,75709,ZCTA5 75709,1119,75
8600000US75750,75750,ZCTA5 75750,875,603
8600000US75751,75751,ZCTA5 75751,732,132
8600000US75752,75752,ZCTA5 75752,773,330
8600000US75754,75754,ZCTA5 75754,844,49
8600000US75755,75755,ZCTA5 75755,659,65
8600000US75756,75756,ZCTA5 75756,757,96
8600000US75757,75757,ZCTA5 75757,802,292
8600000US75758,75758,ZCTA5 75758,669,76
8600000US75759,75759,ZCTA5 75759,770,167
8600000US75760,75760,ZCTA5 75760,571,311
8600000US75762,75762,ZCTA5 75762,1144,108
8600000US75763,75763,ZCTA5 75763,751,55
8600000US75764,75764,ZCTA5 75764,-,**
8600000US75765,75765,ZCTA5 75765,818,173
8600000US75766,75766,ZCTA5 75766,652,34
8600000US75770,75770,ZCTA5 75770,382,52
8600000US75771,75771,ZCTA5 75771,873,51
8600000US75773,75773,ZCTA5 75773,727,41
8600000US75778,75778,ZCTA5 75778,758,217
8600000US75779,75779,ZCTA5 75779,-,**
8600000US75780,75780,ZCTA5 75780,535,184
8600000US75783,75783,ZCTA5 75783,797,100
8600000US75784,75784,ZCTA5 75784,1327,1035
8600000US75785,75785,ZCTA5 75785,772,80
8600000US75788,75788,ZCTA5 75788,-,**
8600000US75789,75789,ZCTA5 75789,731,133
8600000US75790,75790,ZCTA5 75790,581,64
8600000US75791,75791,ZCTA5 75791,1235,268
8600000US75792,75792,ZCTA5 75792,831,138
8600000US75801,75801,ZCTA5 75801,750,33
8600000US75803,75803,ZCTA5 75803,697,74
8600000US75831,75831,ZCTA5 75831,653,66
8600000US75832,75832,ZCTA5 75832,-,**
8600000US75833,75833,ZCTA5 75833,613,233
8600000US75835,75835,ZCTA5 75835,634,28
8600000US75838,75838,ZCTA5 75838,688,56
8600000US75839,75839,ZCTA5 75839,588,120
8600000US75840,75840,ZCTA5 75840,655,110
8600000US75844,75844,ZCTA5 75844,598,51
8600000US75845,75845,ZCTA5 75845,633,405
8600000US75846,75846,ZCTA5 75846,586,74
8600000US75847,75847,ZCTA5 75847,590,118
8600000US75848,75848,ZCTA5 75848,-,**
8600000US75849,75849,ZCTA5 75849,-,**
8600000US75850,75850,ZCTA5 75850,1108,214
8600000US75851,75851,ZCTA5 75851,893,145
8600000US75852,75852,ZCTA5 75852,772,97
8600000US75855,75855,ZCTA5 75855,825,266
8600000US75856,75856,ZCTA5 75856,-,**
8600000US75858,75858,ZCTA5 75858,-,**
8600000US75859,75859,ZCTA5 75859,581,134
8600000US75860,75860,ZCTA5 75860,603,170
8600000US75861,75861,ZCTA5 75861,728,236
8600000US75862,75862,ZCTA5 75862,739,56
8600000US75901,75901,ZCTA5 75901,802,47
8600000US75904,75904,ZCTA5 75904,793,28
8600000US75925,75925,ZCTA5 75925,600,94
8600000US75926,75926,ZCTA5 75926,621,131
8600000US75928,75928,ZCTA5 75928,-,**
8600000US75929,75929,ZCTA5 75929,461,34
8600000US75930,75930,ZCTA5 75930,-,**
8600000US75931,75931,ZCTA5 75931,1111,679
8600000US75932,75932,ZCTA5 75932,555,352
8600000US75933,75933,ZCTA5 75933,-,**
8600000US75934,75934,ZCTA5 75934,-,**
8600000US75935,75935,ZCTA5 75935,571,44
8600000US75936,75936,ZCTA5 75936,398,246
8600000US75937,75937,ZCTA5 75937,580,105
8600000US75938,75938,ZCTA5 75938,703,285
8600000US75939,75939,ZCTA5 75939,452,69
8600000US75941,75941,ZCTA5 75941,580,121
8600000US75942,75942,ZCTA5 75942,-,**
8600000US75943,75943,ZCTA5 75943,569,361
8600000US75944,75944,ZCTA5 75944,910,336
8600000US75946,75946,ZCTA5 75946,667,106
8600000US75948,75948,ZCTA5 75948,532,53
8600000US75949,75949,ZCTA5 75949,658,61
8600000US75951,75951,ZCTA5 75951,706,44
8600000US75954,75954,ZCTA5 75954,663,105
8600000US75956,75956,ZCTA5 75956,574,72
8600000US75959,75959,ZCTA5 75959,-,**
8600000US75960,75960,ZCTA5 75960,676,77
8600000US75961,75961,ZCTA5 75961,770,48
8600000US75962,75962,ZCTA5 75962,-,**
8600000US75964,75964,ZCTA5 75964,700,66
8600000US75965,75965,ZCTA5 75965,739,34
8600000US75966,75966,ZCTA5 75966,709,167
8600000US75968,75968,ZCTA5 75968,471,343
8600000US75969,75969,ZCTA5 75969,723,169
8600000US75972,75972,ZCTA5 75972,630,24
8600000US75973,75973,ZCTA5 75973,658,380
8600000US75974,75974,ZCTA5 75974,529,91
8600000US75975,75975,ZCTA5 75975,533,186
8600000US75976,75976,ZCTA5 75976,480,21
8600000US75977,75977,ZCTA5 75977,-,**
8600000US75978,75978,ZCTA5 75978,-,**
8600000US75979,75979,ZCTA5 75979,654,63
8600000US75980,75980,ZCTA5 75980,514,26
8600000US76001,76001,ZCTA5 76001,1173,94
8600000US76002,76002,ZCTA5 76002,1717,96
8600000US76006,76006,ZCTA5 76006,827,21
8600000US76008,76008,ZCTA5 76008,1419,438
8600000US76009,76009,ZCTA5 76009,875,93
8600000US76010,76010,ZCTA5 76010,731,18
8600000US76011,76011,ZCTA5 76011,735,15
8600000US76012,76012,ZCTA5 76012,895,41
8600000US76013,76013,ZCTA5 76013,775,24
8600000US76014,76014,ZCTA5 76014,991,31
8600000US76015,76015,ZCTA5 76015,993,38
8600000US76016,76016,ZCTA5 76016,1340,81
8600000US76017,76017,ZCTA5 76017,1009,42
8600000US76018,76018,ZCTA5 76018,1132,116
8600000US76020,76020,ZCTA5 76020,846,46
8600000US76021,76021,ZCTA5 76021,904,26
8600000US76022,76022,ZCTA5 76022,950,83
8600000US76023,76023,ZCTA5 76023,872,283
8600000US76028,76028,ZCTA5 76028,1100,39
8600000US76031,76031,ZCTA5 76031,777,53
8600000US76033,76033,ZCTA5 76033,819,37
8600000US76034,76034,ZCTA5 76034,1858,374
8600000US76035,76035,ZCTA5 76035,900,587
8600000US76036,76036,ZCTA5 76036,1098,62
8600000US76039,76039,ZCTA5 76039,1060,24
8600000US76040,76040,ZCTA5 76040,755,26
8600000US76043,76043,ZCTA5 76043,850,158
8600000US76044,76044,ZCTA5 76044,945,66
8600000US76048,76048,ZCTA5 76048,821,57
8600000US76049,76049,ZCTA5 76049,890,109
8600000US76050,76050,ZCTA5 76050,750,119
8600000US76051,76051,ZCTA5 76051,1099,39
8600000US76052,76052,ZCTA5 76052,1359,15
8600000US76053,76053,ZCTA5 76053,840,33
8600000US76054,76054,ZCTA5 76054,1067,229
8600000US76055,76055,ZCTA5 76055,606,66
8600000US76058,76058,ZCTA5 76058,822,87
8600000US76059,76059,ZCTA5 76059,794,42
8600000US76060,76060,ZCTA5 76060,968,229
8600000US76061,76061,ZCTA5 76061,-,**
8600000US76063,76063,ZCTA5 76063,1160,58
8600000US76064,76064,ZCTA5 76064,688,95
8600000US76065,76065,ZCTA5 76065,1002,187
8600000US76066,76066,ZCTA5 76066,762,223
8600000US76067,76067,ZCTA5 76067,720,53
8600000US76070,76070,ZCTA5 76070,-,**
8600000US76071,76071,ZCTA5 76071,1024,146
8600000US76073,76073,ZCTA5 76073,621,307
8600000US76077,76077,ZCTA5 76077,-,**
8600000US76078,76078,ZCTA5 76078,1005,107
8600000US76082,76082,ZCTA5 76082,894,64
8600000US76084,76084,ZCTA5 76084,714,43
8600000US76085,76085,ZCTA5 76085,805,96
8600000US76086,76086,ZCTA5 76086,926,40
8600000US76087,76087,ZCTA5 76087,987,209
8600000US76088,76088,ZCTA5 76088,743,209
8600000US76093,76093,ZCTA5 76093,908,162
8600000US76102,76102,ZCTA5 76102,1170,32
8600000US76103,76103,ZCTA5 76103,684,29
8600000US76104,76104,ZCTA5 76104,693,25
8600000US76105,76105,ZCTA5 76105,756,33
8600000US76106,76106,ZCTA5 76106,824,21
8600000US76107,76107,ZCTA5 76107,954,39
8600000US76108,76108,ZCTA5 76108,887,26
8600000US76109,76109,ZCTA5 76109,982,58
8600000US76110,76110,ZCTA5 76110,774,33
8600000US76111,76111,ZCTA5 76111,856,64
8600000US76112,76112,ZCTA5 76112,743,39
8600000US76114,76114,ZCTA5 76114,842,38
8600000US76115,76115,ZCTA5 76115,765,21
8600000US76116,76116,ZCTA5 76116,799,21
8600000US76117,76117,ZCTA5 76117,772,32
8600000US76118,76118,ZCTA5 76118,844,47
8600000US76119,76119,ZCTA5 76119,778,19
8600000US76120,76120,ZCTA5 76120,851,28
8600000US76123,76123,ZCTA5 76123,1403,72
8600000US76126,76126,ZCTA5 76126,1021,80
8600000US76127,76127,ZCTA5 76127,1214,854
8600000US76129,76129,ZCTA5 76129,-,**
8600000US76131,76131,ZCTA5 76131,1354,121
8600000US76132,76132,ZCTA5 76132,863,27
8600000US76133,76133,ZCTA5 76133,923,50
8600000US76134,76134,ZCTA5 76134,890,71
8600000US76135,76135,ZCTA5 76135,851,58
8600000US76137,76137,ZCTA5 76137,1077,29
8600000US76140,76140,ZCTA5 76140,1114,50
8600000US76148,76148,ZCTA5 76148,1303,53
8600000US76155,76155,ZCTA5 76155,941,51
8600000US76164,76164,ZCTA5 76164,730,53
8600000US76177,76177,ZCTA5 76177,1278,88
8600000US76179,76179,ZCTA5 76179,1195,85
8600000US76180,76180,ZCTA5 76180,940,23
8600000US76182,76182,ZCTA5 76182,1182,55
8600000US76201,76201,ZCTA5 76201,769,23
8600000US76205,76205,ZCTA5 76205,942,31
8600000US76207,76207,ZCTA5 76207,1032,90
8600000US76208,76208,ZCTA5 76208,981,29
8600000US76209,76209,ZCTA5 76209,853,24
8600000US76210,76210,ZCTA5 76210,1150,76
8600000US76225,76225,ZCTA5 76225,901,246
8600000US76226,76226,ZCTA5 76226,1746,212
8600000US76227,76227,ZCTA5 76227,1444,135
8600000US76228,76228,ZCTA5 76228,615,112
8600000US76230,76230,ZCTA5 76230,769,41
8600000US76233,76233,ZCTA5 76233,915,157
8600000US76234,76234,ZCTA5 76234,931,41
8600000US76238,76238,ZCTA5 76238,664,137
8600000US76239,76239,ZCTA5 76239,418,191
8600000US76240,76240,ZCTA5 76240,718,40
8600000US76244,76244,ZCTA5 76244,1449,95
8600000US76247,76247,ZCTA5 76247,1124,130
8600000US76248,76248,ZCTA5 76248,1161,50
8600000US76249,76249,ZCTA5 76249,1198,153
8600000US76250,76250,ZCTA5 76250,797,131
8600000US76251,76251,ZCTA5 76251,906,400
8600000US76252,76252,ZCTA5 76252,783,200
8600000US76253,76253,ZCTA5 76253,503,341
8600000US76255,76255,ZCTA5 76255,611,88
8600000US76258,76258,ZCTA5 76258,953,272
8600000US76259,76259,ZCTA5 76259,1095,186
8600000US76261,76261,ZCTA5 76261,-,**
8600000US76262,76262,ZCTA5 76262,1093,88
8600000US76263,76263,ZCTA5 76263,-,**
8600000US76264,76264,ZCTA5 76264,695,532
8600000US76265,76265,ZCTA5 76265,553,138
8600000US76266,76266,ZCTA5 76266,1018,82
8600000US76268,76268,ZCTA5 76268,-,**
8600000US76270,76270,ZCTA5 76270,-,**
8600000US76271,76271,ZCTA5 76271,913,112
8600000US76272,76272,ZCTA5 76272,563,190
8600000US76273,76273,ZCTA5 76273,602,289
8600000US76301,76301,ZCTA5 76301,592,24
8600000US76302,76302,ZCTA5 76302,697,62
8600000US76305,76305,ZCTA5 76305,531,168
8600000US76306,76306,ZCTA5 76306,710,64
8600000US76308,76308,ZCTA5 76308,800,59
8600000US76309,76309,ZCTA5 76309,690,62
8600000US76310,76310,ZCTA5 76310,783,65
8600000US76311,76311,ZCTA5 76311,1183,36
8600000US76351,76351,ZCTA5 76351,630,58
8600000US76354,76354,ZCTA5 76354,856,81
8600000US76357,76357,ZCTA5 76357,592,302
8600000US76360,76360,ZCTA5 76360,524,162
8600000US76363,76363,ZCTA5 76363,381,42
8600000US76364,76364,ZCTA5 76364,-,**
8600000US76365,76365,ZCTA5 76365,627,64
8600000US76366,76366,ZCTA5 76366,766,559
8600000US76367,76367,ZCTA5 76367,836,50
8600000US76371,76371,ZCTA5 76371,468,59
8600000US76372,76372,ZCTA5 76372,560,163
8600000US76373,76373,ZCTA5 76373,-,**
8600000US76374,76374,ZCTA5 76374,506,59
8600000US76377,76377,ZCTA5 76377,525,253
8600000US76379,76379,ZCTA5 76379,638,102
8600000US76380,76380,ZCTA5 76380,480,85
8600000US76384,76384,ZCTA5 76384,547,84
8600000US76388,76388,ZCTA5 76388,525,312
8600000US76389,76389,ZCTA5 76389,900,325
8600000US76401,76401,ZCTA5 76401,715,31
8600000US76402,76402,ZCTA5 76402,-,**
8600000US76424,76424,ZCTA5 76424,562,111
8600000US76426,76426,ZCTA5 76426,838,39
8600000US76429,76429,ZCTA5 76429,-,**
8600000US76430,76430,ZCTA5 76430,534,157
8600000US76431,76431,ZCTA5 76431,845,106
8600000US76432,76432,ZCTA5 76432,594,51
8600000US76433,76433,ZCTA5 76433,648,357
8600000US76435,76435,ZCTA5 76435,631,77
8600000US76436,76436,ZCTA5 76436,-,**
